data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2024-09-26,"O IF Baiano está com 440 vagas abertas em cursos técnicos integrados, subsequentes e EAD em Guanambi e Xique-Xique",Notícias da Lapa,https://news.google.com/rss/articles/CBMi9gFBVV95cUxPSV9YSWVWa0JpVjN1eTEzRmNkdEs2Y0R0cHE1b3pEeTRNTks0R2w4a3dJcTBBQ1gzUF8yQ3BDdjFycWRrU2RXSEtpMC1Rbmg4NnVyYmxoNUdIR1U0WkpjT1dHMDJwOE5oVmlHa3pjZ0tKRDJ5bTBPYWJ2MHM5U0trc3BrUGtCNE9rTmgyZVJlZzIxX2RNOWVFLUNhZjhqYno0NFJIeFh6N3haOHZvRUJpZ2dPdWZDd0M3RGt0R3B5WExHVGJFeGxtR0xZTlJid0RCQVdlczZOYlZpVV9Od1NHMFBWZGgyZGpXdHBaczByek54bUNCd3c?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2024-09-25,IF Baiano oferta 200 vagas para cursos técnicos integrados ao ensino médio em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMixAFBVV95cUxOVVVyekVFNk1IbV9aTTBzZjJwS1RHc3ZWOEN5bGtyUms3UEJRT2daLXRFb1JsRVlfbUZ6SVJqS1dvOC04QWczTHM5b0pLQ1UzSFBhOFNXYXNWU2Rxb19CT0hYMGZsYmFYN09TRy1vSC1wZDNzUFFoV2RKRzJKQXNzV2dGSW5EZmJYbUlLUV81SlpnMF95dEx6bnpOaGtfYWlyZ3M3Q0xsd2x3Q25Lb3VKcWZFMGlwVUk5Vnh4M1U5WU9hR1JN0gHEAUFVX3lxTE5VVXJ6RUU2TUhtX1pNMHNmMnBLVEdzdlY4Q3lsa3JSazdQQlFPZ1otdEVvUmxFWV9tRnpJUmpLV284LThBZzNMczlvSktDVTNIUGE4U1dhc1ZTZHFvX0JPSFgwZmxiYVg3T1NHLW9ILXBkM3NQUWhXZEpHMkpBc3NXZ0ZJbkRmYlhtSUtRXzVKWmcwX3l0THpuek5oa19haXJnczdDTGx3bHdDbktvdUpxZkUwaXBVSTlWeHgzVTlZT2FHUk0?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
2024-09-25,IF Baiano - Campus Valença oferta 180 vagas em cursos de nível médio integrados ao técnico,Mídia Bahia,https://news.google.com/rss/articles/CBMitgFBVV95cUxQeGdTMHNHVlhtRkZ5Z0gzeW1EQ1FaN0YweUZHYXpGV3V0WGUtODN0R0w2UHNaMzdoWTFIQ2tlUXc2bGpQeEpuUm83eG5kb2JUWUdwQzR5RF9qamtaVTU4ZnlsRnUwT1Q2dmYtQVZaRkdoVlNYZVoweTZZcVhRVE9YLWhZWlY0eDZYVE5tREpLUTNLNWlmWmwwQXMwREJ2YmxDVlhCd1Y2dkY0Zmcwdi1aNzVSTzlQdw?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Valença
2024-09-24,IF BAIANO – CAMPUS URUÇUCA OFERTA 395 VAGAS EM CURSOS TÉCNICOS,ILHÉUS 24H,https://news.google.com/rss/articles/CBMijwFBVV95cUxPYXFrUVU2QTdwLTJJZmYxU0xHZnhGTXhreEU4ZXVYQWdST19vUlJENHYxLS0zVm12dWlBRTZMYlNsUTUxS1lmU1JDclNvWG40bzhZZ25BU2FKWGdVOE5JM0w5al95a3dqVVp1eTdiNmxQZ2RVdmVuRXZFQXZORlpQUS1sQXRCa0hRNkRqUXMxVQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Uruçuca
2024-09-20,IF Baiano abriu 60 vagas em dois cursos de pós-graduação,Agência Sertão,https://news.google.com/rss/articles/CBMimgFBVV95cUxQQXREazd0T2VjdzRGQ05mMzZpQkJib1ZvY2dvM29SUkRfOGt2ZDBOekl1VXFPcDAzQUZ2Qk9ISnlMWDlXbG1CY1hWdWR3bEpFc05pRm1BR3laS0FNOWtqeTIwRHlPQTVfdmZsU0sxTlJDSFdMVllMVElzRWpuMVo4T1czSFlnVjFnbWIyQ1VqVzR6eUdTTWVrZXZ30gGaAUFVX3lxTFBBdERrN3RPZWN3NEZDTmYzNmlCQmJvVm9jZ28zb1JSRF84a3ZkME56SXVVcU9wMDNBRnZCT0hKeUxYOVdsbUJjWFZ1ZHdsSkVzTmlGbUFHeVpLQU05a2p5MjBEeU9BNV92ZmxTSzFOUkNIV0xWWUxUSXNFam4xWjhPVzNIWWdWMWdtYjJDVWpXNHp5R1NNZWtldnc?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2024-09-18,IF Baiano oferta mais de 150 vagas para cursos superiores em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQVXE4YmJKSUs5LTFwQ054dnZDMzhyQlctczktQy1yNV8wcVZYdm5MZ1NQcmlDODdVdVVvWFRScnJfcWFVX2FUUURvamRLdmRpWjBXOVZ4SUxGZU5waV9yQ0kwQjJVUGlyZGxNN2tCZ0l5SkNVSV9RZXVoa1ZObkVaTExMaWotZklMZ2VqVzh4dExXejN0Zy1XOW54UU03MVdFZUN0VXg3V2lqT2_SAasBQVVfeXFMUFVxOGJiSklLOS0xcENOeHZ2QzM4ckJXLXM5LUMtcjVfMHFWWHZuTGdTUHJpQzg3VXVVb1hUUnJyX3FhVV9hVFFEb2pkS3ZkaVowVzlWeElMRmVOcGlfckNJMEIyVVBpcmRsTTdrQmdJeUpDVUlfUWV1aGtWTm5FWkxMTGlqLWZJTGdlalc4eHRMV3ozdGctVzlueFFNNzFXRWVDdFV4N1dpak9v?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
2024-09-16,IF Baiano oferta 230 vagas para cursos de qualificação gratuitos em Uruçuca,Agência Sertão,https://news.google.com/rss/articles/CBMiswFBVV95cUxNM2hRZmY3M0lYRTBWd21OZU51ZmtPaHVfNm1paExSYTJCZDNjNG5yTlNmWmduajBpSlRKRGhDRUdzOTFPVDBxbEo0R0VaMDRYbVJnRVNMMnBMWEluazNVQlJLSEZoUlF0c25Bc0RLakoxak4zYjZRMEpBRjhydEJ4WWVSZjlnWmstM3VOQnB1cXdiSW0za05haUh5TDVFOS1QX3U3MTZ3ODd1ZzVHUkp0LXlLUdIBswFBVV95cUxNM2hRZmY3M0lYRTBWd21OZU51ZmtPaHVfNm1paExSYTJCZDNjNG5yTlNmWmduajBpSlRKRGhDRUdzOTFPVDBxbEo0R0VaMDRYbVJnRVNMMnBMWEluazNVQlJLSEZoUlF0c25Bc0RLakoxak4zYjZRMEpBRjhydEJ4WWVSZjlnWmstM3VOQnB1cXdiSW0za05haUh5TDVFOS1QX3U3MTZ3ODd1ZzVHUkp0LXlLUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Uruçuca
2024-09-13,IF Baiano anuncia novos campi em Remanso e outras 3 cidades; confira - iBahia,iBahia,https://news.google.com/rss/articles/CBMirgFBVV95cUxOV0xDR1ZFVXd4Wk5fZkxZSWN5blctVExpVVlXWUtxTUtCdkNxTjl0cnV5LVhyUGJMTEdfV2hUME5SYXJXMWNxb3AzRF8tbzM4bTVVNXNIMGFZN191RURHTWIxcVRlTnpUb1hEN0ZsUThaRDhNU3dNNXNQZWNMaF9EU0xkZHdjQUtwYzVmZWV3Mmx0YnZkN05wZ1pXczZHREsydC1WY01PMHgyQnJ5QVHSAbYBQVVfeXFMT2NYQWNYUy1ZcEJVQnNqWDZyamJHbnFBRlk4Yk84RnJKQjJyN3F6akdKOGVqZ05hTm1HazdFaXRZd1NROWRBaWV1ODVORjZPd0NzZlBjQ3FCV0VjMDkxb1RFSF9tWkdLdEhFSGVwd0pSUDZmMGJrQ0hyU3RYaVkxa29BN2pUWm1uRGtraVBzQUVlVmthc19jbU1ISzVqc1ZzdF95cHNTMlBnRzBWM2hZemZneUdGcnc?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Remanso
2024-09-13,IF Baiano abriu licitações para construção de quatro novos campi com investimento de R$ 100 milhões,Agência Sertão,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPdzJBQTE0cUZXd1BFc1ZPSHdyektpYVVNNTg4Y1BvSm5pUTdhSC1kS1RSLV9Ic1BYVG1DU2hEZmVHWGEybFB5ZTF5VU0yQ3JzRmZtX2pVRHRvYTVEQnc2Tms3TTlKNHR4RGt4WGQ4MTFnSGVkWGxJQjNZdUhsMmhERjFZMWdEZzVLMWx2TlhabFV4NzVFaTJ4NWRORmNYWGJ6MGhwUVUzLWNlWlpkVmlfNU9pT2F3Q1RmS0VNSWpIclp0X0Z2Q2RaVFRlV2RKWFZjZWfSAdIBQVVfeXFMT3cyQUExNHFGV3dQRXNWT0h3cnpLaWFVTTU4OGNQb0puaVE3YUgtZEtUUi1fSHNQWFRtQ1NoRGZlR1hhMmxQeWUxeVVNMkNyc0ZmbV9qVUR0b2E1REJ3Nk5rN005SjR0eERreFhkODExZ0hlZFhsSUIzWXVIbDJoREYxWTFnRGc1SzFsdk5YWmxVeDc1RWkyeDVkTkZjWFhiejBocFFVMy1jZVpaZFZpXzVPaU9hd0NUZktFTUlqSHJadF9GdkNkWlRUZVdkSlhWY2Vn?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2024-09-11,IF Baiano abre mais de 2.400 vagas de nível médio integrado à educação profissional,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMizAFBVV95cUxNb3p6aTdRMHNIVUViRFREUzlwS0ZCMEhJNnpidVZmWFRqZjlsTWdxUzhyenVqUjlZbzdjOWhKVVc0UHVHSTlqWm9mS1JWXzhVSndBWXVlZnc2Ml8wS1VxZi1hT2VoeTVudS1iSHJ5dHY1WlJhc2otX0s4OGJUbC1sWGE0a3haLUM1YW54d3ljd0xINjhQQ0JBa05TQ2dDWms2YmRhNF9ycE5XWHlQbDBGNjJyNXNzMGV1QTd5SU1WTnJteGZCOExsclJxUDA?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2024-08-29,IF Baiano promove Seminário no campus e Feira Agroecológica no Centro de Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNZDhkWlRQX2NITWhlamVuc0hYYmdpbzlRVnBxancybE04SEE1Mzlob2RLZDB1RzAwb05uTVRRMERJVWo5VjlIV0p2dDctUEg0ckI2c1lQbG9rSXd5bWYzNkQ5TzVSMnNYc2tQRnZQRU9BeGxzSUZTUEYtUElVWEZucXd3ME9aMzRSamh5NU9OSmR2ZFRqU3NiN1c0VG9wTTZ2WDVsb0x5azltTXJzM1dXN3FxZlZlZnB3UUpR0gG7AUFVX3lxTE1kOGRaVFBfY0hNaGVqZW5zSFhiZ2lvOVFWcHFqdzJsTThIQTUzOWhvZEtkMHVHMDBvTm5NVFEwRElVajlWOUhXSnZ0Ny1QSDRyQjZzWVBsb2tJd3ltZjM2RDlPNVIyc1hza1BGdlBFT0F4bHNJRlNQRi1QSVVYRm5xd3cwT1ozNFJqaHk1T05KZHZkVGpTc2I3VzRUb3BNNnZYNWxvTHlrOW1NcnMzV1c3cXFmVmVmcHdRSlE?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Imprensa Local,Guanambi
2024-08-29,IF Baiano anuncia seleção de estagiários em Teixeira de Freitas,SulBahiaNews,https://news.google.com/rss/articles/CBMinAFBVV95cUxNc1pkdldmcWljUnpSUnBGWEplUFk5TlpqejVNNmVxbTVXcmRoZ1MwTUJVSF8zMklZdXFTbHhMdDI1bkZjZWY1S3FmZnFsNHVsRmZmNERTbGZWa0t6bXhsTm9BUGpBRnFlN0dmNk1lT0g1NUtNeEwtd0ZycjVMWlp6Q2J6Mm9BdFo3cF9KTEFPTWRfWGdjdHg1d3drclI?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Teixeira de Freitas
2024-08-25,IF Baiano abre inscrições para cursos técnicos em Teixeira de Freitas - iBahia,iBahia,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQN3pCTDRsRm5WQTc5R0lKMjEwOTdVOXB3Q1ZacmkwTXQxTEpzVndtVGFDdDNDeWhZS1pjU0hodUFDQWZIb0J0X2FYTjVxb3piQzZyMmd1dDhDall2cjQ3U0R1azdEWXJUX0ZVVEhBVERWZ29mTnBVOXdrTDA1NE13c1hORzVoMm1sbU9TUXF3ajJrRzBBdjdnVFNpOS0wRzZEeHpTQ1FSSktUcGNUZ3Q0N05IRUFDX29KY19Qend0NDZVa1M3cXJnbFhnd1FUbUNDdi1z0gHbAUFVX3lxTE5LdXZCNHpwN3l1QTdqWVg3NE5WVG51RXFST2d2SXA5ZUd3eUxFWUtuNTBVQmFNSjB0N2lXQld5T0ltQm9JWWpQZHZrWWxaMllqY1c1ZjhYR2Y4cktSdk1Dd1ZjZVRNdi1qYzB5RFV4U3RuMnQxQlY1OC1qbVRfU1dGV3NTbmhaSzBxNGJwUEdwSGpEbVNZaEhvYnFwV0JUT1NmWUo2dkdZS1ByQzZCNFQ3LTQ4Nl9vOWJuQkVLV2pYX2tCLXN3M09vcGlWSjlKQmMxa3FXVXVfMHN4cw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Regional (Bahia),Teixeira de Freitas
2024-08-23,IF Baiano oferta cursos do Programa Mulheres Mil em Bom Jesus da Lapa e Santa Inês,Agência Sertão,https://news.google.com/rss/articles/CBMivAFBVV95cUxPdUVEeFJ0TDdiZHlyUEs1elYtUFhpd1F6Yk9xdFIwOTlnU0FVbXAxRmlKSHZTMDF3bUtqX3dGZExkbFpMUm1qQTRoVDF0dXJHdW1QbXFpS0NwMGotcmVDa2owYk5DZWNZc3FoNE5hWHh5MEpJUzFfVV9QQXNUU1kxOEtrR2hOeXBDSmNVa2NqcFR6dVp2UWFlUkJaTDUxTlJwMXZoQzlCdHUxT3pFMDMxTlZEdGQ4UkNBdmREbtIBvAFBVV95cUxPdUVEeFJ0TDdiZHlyUEs1elYtUFhpd1F6Yk9xdFIwOTlnU0FVbXAxRmlKSHZTMDF3bUtqX3dGZExkbFpMUm1qQTRoVDF0dXJHdW1QbXFpS0NwMGotcmVDa2owYk5DZWNZc3FoNE5hWHh5MEpJUzFfVV9QQXNUU1kxOEtrR2hOeXBDSmNVa2NqcFR6dVp2UWFlUkJaTDUxTlJwMXZoQzlCdHUxT3pFMDMxTlZEdGQ4UkNBdmREbg?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2024-08-22,Coordenadora do IF Baiano destaca importância do semiárido de agroecologia e produção orgânica,Fala você notícias,https://www.falavoce.com.br/bate-papo/288-2024/08/22/coordenadora-do-if-baiano-destaca-importancia-do-semiarido-de-agroecologia-e-producao-organica,Institucional,Imprensa Local,Geral / Não Especificado
2024-08-22,IF Baiano abre inscrições para cursos técnicos em Teixeira de Freitas,SulBahiaNews,https://news.google.com/rss/articles/CBMipAFBVV95cUxOU1ZzWGo4NlVhUExkZVJPbzdycEl6RVhxR3dkNldvX1ZONDdDVl9IVndsNTluX3FEd3hDdDhRSzdwajNLRkhENjZYcnFlZjQtcFdDcWkzeVRxM0p1OG1kWEVuM1R5b2stWlpQOFBVV0N1S1lVYnplRFZaZTNfR3g2cGQza2hib1pSckJobGdNZXA3MjdBZ3ZaXzBoLWNMSHBOVTR6Yw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Teixeira de Freitas
2024-08-21,IF Baiano abre processo seletivo para contratação de professores substitutos em Teixeira,SulBahiaNews,https://news.google.com/rss/articles/CBMivgFBVV95cUxQcGpSZnNoOGtsbzAwX3hLLVBkQVk3d3V3MUMxTVhNZ2E5NkJXMnN5LWtsY002U2JJRHg5Ykd2STdSWFRhSEV5X0cwb1pGSzNrczRrOGJLclNNWWc0Z2IxTE9Mb1FJZEdUYzVtRU9WMHltYmlQaHhYTmNMMUIzd3ZkcGJnaXJwc0FEMHlpRkdFWkZ4c28yR1ZkRHRPNUo1bGxqTTQtc1NHUTNMekQ2R1ZoSHdIdGFzX2tWZUp6UXd3?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Teixeira de Freitas
2024-08-20,IF Baiano abre vagas para Professor de Filosofia e Química,Ache Concursos,https://news.google.com/rss/articles/CBMinwFBVV95cUxPUlVnNWZUcDNxcW9IQjAzb2RGSmUyMzRINHR5Nm04QWFoR3pXNU80UW1DcktxazAyZmZUR1RkbmozODBxUGNqS2dsaEJwbmlPcFlIM2R4eWhKQTEydXB2YVFnRVNLR1Zxd1ZzUl9aYnJSai1hNEJPT1RvT0pKR2VWYV8zaUYycGxrVnRWSk1RaWZZZU5ZSTR6ckpRTGJvbEnSAaQBQVVfeXFMTzN3aWtZR1dIcEMtWGNmaWFFMm5GOFJzcV9DRXVmNjNQUV9WWVJtaEplWFBXZVZsSS1YbGhscXZuQnVwRjZpLUlvWXZNdVVYNDluNjV6MndpQ2NpSE5NcU9PcmdCMlVuV2dYOGJKaHhlQ3hzV3pNdHkyM2d5NVE2UE5VeVFCcFE5Mk5qYWVfdmM5MkgwOGYycGthX2Fiajl6S3RkNEk?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2024-08-13,IF Baiano abre vagas para Professor de Educação Física em Alagoinhas,Ache Concursos,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPTkYxamlmcUZtS0U4VzdGanM0UnVQUmpKSDI4cFliTUJVMTZOdU1BMUFuTFlwTlBoTHl0VWpVTHVjQll6Sm5VS19yNVItZVNnX3VxS3VFbXVzT3NxLTJUbFgyb1ZNdWdjeDVSeGVIQnduQzduaUpuaWlHWXZTR1JzN0FVQ2ZTLVVKdFlkeVd3Mm9HU2Nka1JfWURCWE16dGpCSVJOYjhjekJHWkXSAbABQVVfeXFMUFktdl80SEh6MzlPdm05NzhQbVl4TXhndks4aHlNOUotOWUyM09mdDA3SHhWOVpEQWdzY1gwQ05jT2tOQUNrOXhicHEyMVJ4Y0ZDRThNZ3JBV3FqcnVvMXVLbzRfZDBDcHhoVzV6N3ZpRk4xZ2VudzN2NUpsYVhRdi1wQkRfMHRYUERfQ2g0RGt3TnRubnJFR1E2RmkwVWY0Q3hhS0dEcTlkblNpdmRDTnU?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Alagoinhas
2024-08-11,IF Baiano Campus Teixeira de Freitas anuncia processo seletivo para cursos técnicos,SulBahiaNews,https://news.google.com/rss/articles/CBMitwFBVV95cUxOSXB1NjNDdnVmcFdIeXV5akNZcTBPOFg5RThFNzlJT0VmWkdnSEJlNmt1VnRRZ3VYRURmcEZCU0ZfTm5KV3dSLUZtdVkyODhOVmR4V3RzOUpIYmdFQnExVzJSNzBHcndheTBURzVHTzNlZDJZOXZLV29fakk4OHdVTXdvRTFkazhjX1ZrZjMwaXpCdkYyTndyV3ZtVDFtTFhuTzJiQWR1QXZmRUd2cURKUGJkNmFoSjQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Teixeira de Freitas
2024-08-01,IF Baiano abre vagas remanescentes para cursos superiores; confira - iBahia,iBahia,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPM2w2UUpYWXFpTGNiQ2Z5MmFPUXU0d2Vkbnh0N1NBMXZEX1AyQXN3c3I3aS1hbXhkak9tMXV6WDl3bjNOb0RSUkhXdEFza2dvMDQtM3puLVFMZW9YbkdfSTU3aTdWZzE0cm9VVUV2aGRUMUs0ekQyWEhVUUt4NThEQjExYmdySlJhTEJIbGRjV2ZHaldtVC1XWnJmcGJjOGVxUDFYTlh1TmtjTmJqZGVuOEMxSUQ4ckg3dk9fVU5ObjBzd9IBygFBVV95cUxQZURRYmdjMzI2VU03MC1udnpYeDVWckMycW13WlQ0TV9FOGdRY09GaUprMnZ1S2pQLUR4VVZ0VmV3WVBLaHNqVWNIZ0E3ZkhrMm1GR3BLQUZfclVucWtBczl4VE5GeEZyLUMyc2NVRzAtbGZPU1ZVN0pQNzhUdlVmSjM3UkRDT25teEM2cWZOWThkMWVGX1lTa01rbkJ4cWtLUWNEd2VWMFhXb0d3a21XT1JnS1d5Vml1V0gyNTMxbDFoRGFLdUlTQ1lR?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Regional (Bahia),Geral / Não Especificado
2024-08-01,IF Baiano abriu vagas remanescentes para três cursos superiores,Agência Sertão,https://news.google.com/rss/articles/CBMiowFBVV95cUxQbHhROXpJeDJnNllCX2RIVEtSVkVjVVZycTB2bFBxd2JnS0t2ZW9EOGczQmpJRWxHcnBrbVAtb2xlZF9IQkdNbVltcXVaaEtaM0RJTHVCMVhZd1g5RldpUy1JeV9ldzFnYkdqY3JWanFnc2FVTnJEOG1jcE5kdUgyQnhqb0pSLTQ2VDgtdlFFNnBqMkFObHhMZ2psMkR0cWp5X1pR0gGjAUFVX3lxTFBseFE5ekl4Mmc2WUJfZEhUS1JWRWNVVnJxMHZsUHF3YmdLS3Zlb0Q4ZzNCaklFbEdycGttUC1vbGVkX0hCR01tWW1xdVpoS1ozRElMdUIxWFl3WDlGV2lTLUl5X2V3MWdiR2pjclZqcWdzYVVOckQ4bWNwTmR1SDJCeGpvSlItNDZUOC12UUU2cGoyQU5seExnamwyRHRxanlfWlE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2024-07-25,Alunos do IF Baiano são aprovados para integrar competição mundial,iBahia,https://news.google.com/rss/articles/CBMitAFBVV95cUxONVo2QzdEbWFrTjhra3A3NTFwWUthamZYdThkS0RocVpLdVpYSEN3eWZEMWdjMjFhX3RpSHh6WjhRYVpRR0sxOU5SNExENThIcEUycXVvT0RjYW9MUDZRb1pKckR0cWZIYXZRYVJDa21ydV92VzNNSnpBYld4bDI0VzZ6R3EwQUM4OXFoblp1OTk3RTdmUG1aRUZUelZRWk1NVkpiNHRDU2VPZ2x4M3BVaEcwOFc?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Regional (Bahia),Geral / Não Especificado
2024-07-24,IF Baiano abre vagas para Professor de Química e Bioquímica,Ache Concursos,https://news.google.com/rss/articles/CBMioAFBVV95cUxPUndqNkZjRmhwQ2FMM3pGV3ZQZXpVQ0NydnJXOUNBWER3TXpKcURWZWFqQ2JYV1RVZEh3MHQtXzZCSFZ5Uk1sV0UzSGpLaHc0dC1ZQUI4WlNtalI2UkdxRzNJclk4cjdRbnJKNDR6WnRMbTVSX2ZuOXlBdXZqb0dzT3FzNUJuMGdXQnV3azRkUHZqUUU1ZHA3Q0dqZHBRRnFY0gGmAUFVX3lxTE5pNW96dVUyejBHMnVMQTh6YzdQUnhac09KYnlGQkJwdHV2VVpEc0tmLW53SndmcDYyekMwNGV6LVh4STZ4aUNUYXEzZmR3WGgtU01lZzVhdHI4aDFaVGpvckk2eUt4d0ZXdEE3X3RQQ3N6YldqODRPM0hkTGFMYjl2Y2FhTjZUMEgxdm03bmc0djJtbUNkZEtzblR0bFQ3eFF1YUNZd1E?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2024-07-23,Equipe do IF Baiano foi aprovada no maior evento de drone do mundo,Agência Sertão,https://agenciasertao.com/2024/07/23/equipe-de-estudantes-do-if-baiano-em-guanambi-foi-aprovada-para-maior-evento-internacional-sobre-drones-do-mundo/,Extensão,Imprensa Local,Geral / Não Especificado
2024-07-19,IF Baiano abre edital para seleção de tutores EaD e apoio administrativo para curso FIC,SulBahiaNews,https://news.google.com/rss/articles/CBMivAFBVV95cUxOMEtucldhSVBBVFhQbFgxSk9ZeFFQMlVPaHQ1QWpPWl92Zk5aUTZqX3E5MDRjdU5URDJLSGxzVTgta2VmNzByM0hJUFlKSk91a21MV1ZJWFQ0dF9EWF9vR0F5LWFyU1pZRGhNYnQ4M1hDZzg2LTBJUkFIX0RaYUlrN1lZM2dXTks0R1N1UzZENzBPenB6ekhPQ2RQZnNBdFNJWUNHSU1SaVVWSGJTZ2FVVTBqcmlNY19NRmo2MQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2024-07-18,IFBAIANO anuncia inscrições para Formação de Professores EAD,PEBSP,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQTkRIdmdGZHVOUmNUZUk4WmdUb3lDVU52d01HcDZuOHlTaURoYks2X0tQMDcyQUxHajNSM2NtOG5HMEJnLUdxdE4wbE51YTNlQlVxYVBTRmFub2RBci1WM1JaUWt2TFFNWjE5ejdnUGhNMUdjQ1YwUFktTkJ2MEpWQ3Z3c3EzdS1Cc3p3?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2024-07-12,IF Baiano abre novo Processo Seletivo para o campus de Catu,PCI Concursos,https://news.google.com/rss/articles/CBMiogFBVV95cUxNR2g5RG1ia0FfLUFOSnc2UWhWcHdjNUl0N2htU2lWdUdBV2xQVHRyLXlxRUFCU1VGWjlGR0hwTFFlV2tTdGQzZnJNWVA1RXVfS0dWRDlpODZfREpuOHNZUmliTGFQbHczbExmQ2swNnpmMkxCWHVHcjU0R2pMRkJUbHhadDVSVlB5S3NrQjRQOFhUcWRtVjg0QUM4VDZ1YktnTWc?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Catu
2024-07-04,IFBAIANO lança edital 116/2024 para Professor de Medicina Veterinária,Ache Concursos,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNZGhHZ1FEN1JVQ29rdFYzUlBiaHo1SW1rNWVGV01UWjlxUDFaWkpJWUNUb1JNNkJXd0xKOHlHd0Z5THE1N05SN3BfVENHczFPRERMT2RxU2RYWGZlOUZfNzMxdmtSbDhzbmo0Zk5SQUVaTmhFaGlCd2VuN0Q1TlN4a045bExEWXhDdGpLTGR2MjBWZHpuUW41QVBSeXBzN1JMdlA3ZkJwMUp1aklwQmRqMWF6MmhBMlRsbEVKVzVRSUVCd9IBxwFBVV95cUxPVEwyb0NvenBpSENjVjRCUnFJbElPbFFnclpsOVFLUUtfdHpDeXh3V0pWVkFFLXNWVVpQTmNqcFp1WHVuZVJnX1ljX3d4a2xKaFliNUN1dWdSRDRISV9mQWJONzQ3TE9IYVc0bkRQM05ZeVdiQ1dXdTdFWXh4eEpxQnNTMV9hQnhrV3RieUFWVzhfV19qdi1tYjNlTnA1YnJTVEE1VmZudzRNYlM0UTA0ejVvWHRBR1oycGdnTnpYT09KYWk2ZkJv?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2024-07-02,Pedra Fundamental do novo campus do IF Baiano em Santo Estevão é lançada,Página da Notícia,https://paginadanoticia.com.br/noticia/34386/pedra-fundamental-do-if-baiano-em-santo-estevao-e-lancada.html,Institucional,Imprensa Local,Santo Estêvão
